Baud rate 2400, low carrier filter 1, 2dB boost
Frequency, Gain (dB), Gain (linear), Half gain (linear)
 3720.0000, 3.0917842804, 1.42754, 1.05915
 3728.0000, 2.8901370471, 1.39478, 1.03143
 3736.0000, 2.6795961091, 1.36138, 1.00349
 3744.0000, 2.4596916054, 1.32735, 0.97534
 3752.0000, 2.2299098719, 1.29269, 0.94698
 3760.0000, 1.9896876515, 1.25743, 0.91843
 3768.0000, 1.7384053254, 1.22158, 0.88969
 3776.0000, 1.4753789556, 1.18514, 0.86075
 3784.0000, 1.1998508820, 1.14813, 0.83164
 3792.0000, 0.9109785451, 1.11058, 0.80235
 3800.0000, 0.6078211160, 1.07248, 0.77290
 3808.0000, 0.2893233978, 1.03387, 0.74328
 3816.0000, -0.0457037006, 0.99475, 0.71350
 3824.0000, -0.3986070322, 0.95515, 0.68358
 3832.0000, -0.7709206345, 0.91507, 0.65351
 3840.0000, -1.1644023352, 0.87454, 0.62330
 3848.0000, -1.5810797532, 0.83358, 0.59295
 3856.0000, -2.0233087476, 0.79220, 0.56249
 3864.0000, -2.4938485892, 0.75043, 0.53190
 3872.0000, -2.9959599468, 0.70828, 0.50120
 3880.0000, -3.5335345376, 0.66577, 0.47040
 3888.0000, -4.1112695756, 0.62293, 0.43949
 3896.0000, -4.7349069799, 0.57977, 0.40849
 3904.0000, -5.4115685247, 0.53632, 0.37740
 3912.0000, -6.1502371654, 0.49259, 0.34624
 3920.0000, -6.9624684213, 0.44862, 0.31500
 3928.0000, -7.8634778497, 0.40441, 0.28369
 3936.0000, -8.8738717254, 0.36000, 0.25232
 3944.0000, -10.0225394579, 0.31541, 0.22090
 3952.0000, -11.3517907795, 0.27065, 0.18943
 3960.0000, -12.9272191502, 0.22576, 0.15792
 3968.0000, -14.8587117813, 0.18074, 0.12638
 3976.0000, -17.3522686227, 0.13564, 0.09481
 3984.0000, -20.8703662861, 0.09047, 0.06321
 3992.0000, -26.8887295077, 0.04524, 0.03161
 4000.0000, -299.7553179658, 0.00000, 0.00000

Magnitude at band edges

    0.0900 1.00000E+00
    0.1200 1.00000E+00
    0.0900 1.00000E+00
    0.1200 1.00000E+00
    0.2400 1.23303E+00
    0.3600 1.89574E+00
    0.2400 1.23303E+00
    0.3600 1.89574E+00
Baud rate 2400, high carrier filter 10, 2.5dB to 2.5dB+5.0dB boost
Frequency, Gain (dB), Gain (linear), Half gain (linear)
    0.0000, -0.0290316912, 0.99666, 0.88207
    8.0000, -0.0290169052, 0.99666, 0.88211
   16.0000, -0.0289725847, 0.99667, 0.88222
   24.0000, -0.0288988417, 0.99668, 0.88241
   32.0000, -0.0287958624, 0.99669, 0.88268
   40.0000, -0.0286639069, 0.99671, 0.88302
   48.0000, -0.0285033076, 0.99672, 0.88344
   56.0000, -0.0283144689, 0.99675, 0.88394
   64.0000, -0.0280978653, 0.99677, 0.88451
   72.0000, -0.0278540399, 0.99680, 0.88515
   80.0000, -0.0275836028, 0.99683, 0.88587
   88.0000, -0.0272872285, 0.99686, 0.88666
   96.0000, -0.0269656543, 0.99690, 0.88753
  104.0000, -0.0266196772, 0.99694, 0.88846
  112.0000, -0.0262501516, 0.99698, 0.88947
  120.0000, -0.0258579864, 0.99703, 0.89056
  128.0000, -0.0254441417, 0.99707, 0.89171
  136.0000, -0.0250096259, 0.99712, 0.89293
  144.0000, -0.0245554920, 0.99718, 0.89423
  152.0000, -0.0240828345, 0.99723, 0.89559
  160.0000, -0.0235927851, 0.99729, 0.89702
  168.0000, -0.0230865099, 0.99735, 0.89851
  176.0000, -0.0225652046, 0.99741, 0.90007
  184.0000, -0.0220300910, 0.99747, 0.90170
  192.0000, -0.0214824132, 0.99753, 0.90339
  200.0000, -0.0209234330, 0.99759, 0.90514
  208.0000, -0.0203544261, 0.99766, 0.90695
  216.0000, -0.0197766779, 0.99773, 0.90882
  224.0000, -0.0191914795, 0.99779, 0.91076
  232.0000, -0.0186001233, 0.99786, 0.91275
  240.0000, -0.0180038989, 0.99793, 0.91479
  248.0000, -0.0174040891, 0.99800, 0.91689
  256.0000, -0.0168019660, 0.99807, 0.91905
  264.0000, -0.0161987866, 0.99814, 0.92126
  272.0000, -0.0155957894, 0.99821, 0.92351
  280.0000, -0.0149941901, 0.99828, 0.92582
  288.0000, -0.0143951784, 0.99834, 0.92818
  296.0000, -0.0137999140, 0.99841, 0.93058
  304.0000, -0.0132095234, 0.99848, 0.93303
  312.0000, -0.0126250966, 0.99855, 0.93552
  320.0000, -0.0120476836, 0.99861, 0.93805
  328.0000, -0.0114782923, 0.99868, 0.94062
  336.0000, -0.0109178847, 0.99874, 0.94323
  344.0000, -0.0103673749, 0.99881, 0.94588
  352.0000, -0.0098276268, 0.99887, 0.94856
  360.0000, -0.0092994516, 0.99893, 0.95127
  368.0000, -0.0087836060, 0.99899, 0.95402
  376.0000, -0.0082807905, 0.99905, 0.95679
  384.0000, -0.0077916478, 0.99910, 0.95959
  392.0000, -0.0073167617, 0.99916, 0.96242
  400.0000, -0.0068566561, 0.99921, 0.96528
  408.0000, -0.0064117940, 0.99926, 0.96815
  416.0000, -0.0059825772, 0.99931, 0.97105
  424.0000, -0.0055693460, 0.99936, 0.97396
  432.0000, -0.0051723793, 0.99940, 0.97689
  440.0000, -0.0047918946, 0.99945, 0.97984
  448.0000, -0.0044280485, 0.99949, 0.98279
  456.0000, -0.0040809377, 0.99953, 0.98576
  464.0000, -0.0037505999, 0.99957, 0.98874
  472.0000, -0.0034370148, 0.99960, 0.99173
  480.0000, -0.0031401058, 0.99964, 0.99472
  488.0000, -0.0028597415, 0.99967, 0.99771
  496.0000, -0.0025957379, 0.99970, 1.00070
  504.0000, -0.0023478600, 0.99973, 1.00370
  512.0000, -0.0021158248, 0.99976, 1.00669
  520.0000, -0.0018993031, 0.99978, 1.00967
  528.0000, -0.0016979229, 0.99980, 1.01265
  536.0000, -0.0015112716, 0.99983, 1.01563
  544.0000, -0.0013388995, 0.99985, 1.01859
  552.0000, -0.0011803225, 0.99986, 1.02154
  560.0000, -0.0010350259, 0.99988, 1.02447
  568.0000, -0.0009024675, 0.99990, 1.02739
  576.0000, -0.0007820809, 0.99991, 1.03029
  584.0000, -0.0006732795, 0.99992, 1.03317
  592.0000, -0.0005754598, 0.99993, 1.03603
  600.0000, -0.0004880051, 0.99994, 1.03886
  608.0000, -0.0004102893, 0.99995, 1.04167
  616.0000, -0.0003416804, 0.99996, 1.04446
  624.0000, -0.0002815442, 0.99997, 1.04721
  632.0000, -0.0002292482, 0.99997, 1.04994
  640.0000, -0.0001841647, 0.99998, 1.05263
  648.0000, -0.0001456747, 0.99998, 1.05529
  656.0000, -0.0001131709, 0.99999, 1.05791
  664.0000, -0.0000860613, 0.99999, 1.06049
  672.0000, -0.0000637720, 0.99999, 1.06304
  680.0000, -0.0000457505, 0.99999, 1.06554
  688.0000, -0.0000314680, 1.00000, 1.06801
  696.0000, -0.0000204224, 1.00000, 1.07042
  704.0000, -0.0000121404, 1.00000, 1.07280
  712.0000, -0.0000061794, 1.00000, 1.07513
  720.0000, -0.0000021297, 1.00000, 1.07741
  728.0000, 0.0000003843, 1.00000, 1.07964
  736.0000, 0.0000017028, 1.00000, 1.08181
  744.0000, 0.0000021297, 1.00000, 1.08394
  752.0000, 0.0000019321, 1.00000, 1.08601
  760.0000, 0.0000013402, 1.00000, 1.08803
  768.0000, 0.0000005473, 1.00000, 1.09000
  776.0000, -0.0000002895, 1.00000, 1.09190
  784.0000, -0.0000010482, 1.00000, 1.09375
  792.0000, -0.0000016404, 1.00000, 1.09554
  800.0000, -0.0000020098, 1.00000, 1.09727
  808.0000, -0.0000021297, 1.00000, 1.09894
  816.0000, -0.0000020001, 1.00000, 1.10054
  824.0000, -0.0000016448, 1.00000, 1.10208
  832.0000, -0.0000011073, 1.00000, 1.10356
  840.0000, -0.0000004471, 1.00000, 1.10498
  848.0000, 0.0000002651, 1.00000, 1.10633
  856.0000, 0.0000009526, 1.00000, 1.10761
  864.0000, 0.0000015383, 1.00000, 1.10882
  872.0000, 0.0000019505, 1.00000, 1.10997
  880.0000, 0.0000021297, 1.00000, 1.11105
  888.0000, 0.0000020357, 1.00000, 1.11207
  896.0000, 0.0000016547, 1.00000, 1.11301
  904.0000, 0.0000010077, 1.00000, 1.11389
  912.0000, 0.0000001585, 1.00000, 1.11470
  920.0000, -0.0000007772, 1.00000, 1.11543
  928.0000, -0.0000016225, 1.00000, 1.11610
  936.0000, -0.0000021297, 1.00000, 1.11670
  944.0000, -0.0000019704, 1.00000, 1.11723
  952.0000, -0.0000007247, 1.00000, 1.11768
  960.0000, 0.0000021297, 1.00000, 1.11807
  968.0000, 0.0000072283, 1.00000, 1.11839
  976.0000, 0.0000153314, 1.00000, 1.11864
  984.0000, 0.0000273364, 1.00000, 1.11882
  992.0000, 0.0000442892, 1.00001, 1.11893
 1000.0000, 0.0000673969, 1.00001, 1.11898
 1008.0000, 0.0000980404, 1.00001, 1.11895
 1016.0000, 0.0001377868, 1.00002, 1.11886
 1024.0000, 0.0001884026, 1.00002, 1.11870
 1032.0000, 0.0002518664, 1.00003, 1.11847
 1040.0000, 0.0003303823, 1.00004, 1.11818
 1048.0000, 0.0004263928, 1.00005, 1.11782
 1056.0000, 0.0005425918, 1.00006, 1.11740
 1064.0000, 0.0006819382, 1.00008, 1.11691
 1072.0000, 0.0008476682, 1.00010, 1.11636
 1080.0000, 0.0010433088, 1.00012, 1.11575
 1088.0000, 0.0012726902, 1.00015, 1.11508
 1096.0000, 0.0015399583, 1.00018, 1.11435
 1104.0000, 0.0018495874, 1.00021, 1.11356
 1112.0000, 0.0022063915, 1.00025, 1.11271
 1120.0000, 0.0026155363, 1.00030, 1.11181
 1128.0000, 0.0030825505, 1.00035, 1.11085
 1136.0000, 0.0036133362, 1.00042, 1.10984
 1144.0000, 0.0042141792, 1.00049, 1.10878
 1152.0000, 0.0048917591, 1.00056, 1.10766
 1160.0000, 0.0056531577, 1.00065, 1.10650
 1168.0000, 0.0065058677, 1.00075, 1.10529
 1176.0000, 0.0074578004, 1.00086, 1.10404
 1184.0000, 0.0085172926, 1.00098, 1.10274
 1192.0000, 0.0096931124, 1.00112, 1.10140
 1200.0000, 0.0109944644, 1.00127, 1.10002
 1208.0000, 0.0124309939, 1.00143, 1.09860
 1216.0000, 0.0140127903, 1.00161, 1.09714
 1224.0000, 0.0157503887, 1.00181, 1.09565
 1232.0000, 0.0176547715, 1.00203, 1.09413
 1240.0000, 0.0197373676, 1.00227, 1.09257
 1248.0000, 0.0220100514, 1.00254, 1.09099
 1256.0000, 0.0244851401, 1.00282, 1.08938
 1264.0000, 0.0271753894, 1.00313, 1.08775
 1272.0000, 0.0300939885, 1.00347, 1.08610
 1280.0000, 0.0332545530, 1.00384, 1.08442
 1288.0000, 0.0366711167, 1.00423, 1.08273
 1296.0000, 0.0403581218, 1.00466, 1.08103
 1304.0000, 0.0443304080, 1.00512, 1.07931
 1312.0000, 0.0486031987, 1.00561, 1.07758
 1320.0000, 0.0531920877, 1.00614, 1.07585
 1328.0000, 0.0581130221, 1.00671, 1.07411
 1336.0000, 0.0633822849, 1.00732, 1.07237
 1344.0000, 0.0690164758, 1.00798, 1.07063
 1352.0000, 0.0750324899, 1.00868, 1.06890
 1360.0000, 0.0814474948, 1.00942, 1.06717
 1368.0000, 0.0882789064, 1.01022, 1.06545
 1376.0000, 0.0955443627, 1.01106, 1.06374
 1384.0000, 0.1032616959, 1.01196, 1.06204
 1392.0000, 0.1114489034, 1.01291, 1.06036
 1400.0000, 0.1201241164, 1.01393, 1.05870
 1408.0000, 0.1293055677, 1.01500, 1.05707
 1416.0000, 0.1390115576, 1.01613, 1.05546
 1424.0000, 0.1492604182, 1.01733, 1.05388
 1432.0000, 0.1600704768, 1.01860, 1.05233
 1440.0000, 0.1714600175, 1.01994, 1.05081
 1448.0000, 0.1834472421, 1.02134, 1.04934
 1456.0000, 0.1960502291, 1.02283, 1.04790
 1464.0000, 0.2092868926, 1.02439, 1.04651
 1472.0000, 0.2231749393, 1.02603, 1.04516
 1480.0000, 0.2377318255, 1.02775, 1.04386
 1488.0000, 0.2529747128, 1.02955, 1.04262
 1496.0000, 0.2689204237, 1.03144, 1.04143
 1504.0000, 0.2855853965, 1.03343, 1.04030
 1512.0000, 0.3029856397, 1.03550, 1.03923
 1520.0000, 0.3211366872, 1.03766, 1.03823
 1528.0000, 0.3400535524, 1.03993, 1.03729
 1536.0000, 0.3597506831, 1.04229, 1.03643
 1544.0000, 0.3802419171, 1.04475, 1.03564
 1552.0000, 0.4015404371, 1.04731, 1.03492
 1560.0000, 0.4236587281, 1.04998, 1.03429
 1568.0000, 0.4466085340, 1.05276, 1.03374
 1576.0000, 0.4704008164, 1.05565, 1.03328
 1584.0000, 0.4950457141, 1.05865, 1.03290
 1592.0000, 0.5205525043, 1.06176, 1.03262
 1600.0000, 0.5469295653, 1.06499, 1.03243
 1608.0000, 0.5741843406, 1.06834, 1.03234
 1616.0000, 0.6023233057, 1.07181, 1.03235
 1624.0000, 0.6313519362, 1.07539, 1.03246
 1632.0000, 0.6612746789, 1.07911, 1.03269
 1640.0000, 0.6920949243, 1.08294, 1.03302
 1648.0000, 0.7238149825, 1.08690, 1.03346
 1656.0000, 0.7564360614, 1.09099, 1.03402
 1664.0000, 0.7899582475, 1.09521, 1.03470
 1672.0000, 0.8243804896, 1.09956, 1.03550
 1680.0000, 0.8597005856, 1.10404, 1.03642
 1688.0000, 0.8959151723, 1.10865, 1.03747
 1696.0000, 0.9330197179, 1.11340, 1.03864
 1704.0000, 0.9710085179, 1.11828, 1.03995
 1712.0000, 1.0098746940, 1.12329, 1.04139
 1720.0000, 1.0496101964, 1.12845, 1.04297
 1728.0000, 1.0902058089, 1.13373, 1.04469
 1736.0000, 1.1316511572, 1.13915, 1.04655
 1744.0000, 1.1739347206, 1.14471, 1.04856
 1752.0000, 1.2170438461, 1.15041, 1.05071
 1760.0000, 1.2609647664, 1.15624, 1.05301
 1768.0000, 1.3056826199, 1.16221, 1.05546
 1776.0000, 1.3511814742, 1.16831, 1.05806
 1784.0000, 1.3974443520, 1.17455, 1.06082
 1792.0000, 1.4444532597, 1.18093, 1.06373
 1800.0000, 1.4921892186, 1.18743, 1.06681
 1808.0000, 1.5406322982, 1.19408, 1.07004
 1816.0000, 1.5897616519, 1.20085, 1.07344
 1824.0000, 1.6395555553, 1.20775, 1.07701
 1832.0000, 1.6899914452, 1.21479, 1.08074
 1840.0000, 1.7410459617, 1.22195, 1.08464
 1848.0000, 1.7926949910, 1.22923, 1.08871
 1856.0000, 1.8449137103, 1.23665, 1.09295
 1864.0000, 1.8976766333, 1.24418, 1.09736
 1872.0000, 1.9509576575, 1.25184, 1.10195
 1880.0000, 2.0047301120, 1.25961, 1.10672
 1888.0000, 2.0589668060, 1.26750, 1.11166
 1896.0000, 2.1136400787, 1.27550, 1.11678
 1904.0000, 2.1687218484, 1.28362, 1.12208
 1912.0000, 2.2241836631, 1.29184, 1.12756
 1920.0000, 2.2799967504, 1.30017, 1.13322
 1928.0000, 2.3361320677, 1.30860, 1.13907
 1936.0000, 2.3925603527, 1.31713, 1.14509
 1944.0000, 2.4492521726, 1.32575, 1.15130
 1952.0000, 2.5061779737, 1.33447, 1.15770
 1960.0000, 2.5633081303, 1.34328, 1.16428
 1968.0000, 2.6206129928, 1.35217, 1.17105
 1976.0000, 2.6780629351, 1.36114, 1.17800
 1984.0000, 2.7356284013, 1.37019, 1.18514
 1992.0000, 2.7932799512, 1.37932, 1.19246
 2000.0000, 2.8509883050, 1.38851, 1.19997
 2008.0000, 2.9087243868, 1.39777, 1.20767
 2016.0000, 2.9664593669, 1.40709, 1.21555
 2024.0000, 3.0241647033, 1.41647, 1.22362
 2032.0000, 3.0818121810, 1.42591, 1.23187
 2040.0000, 3.1393739512, 1.43539, 1.24031
 2048.0000, 3.1968225680, 1.44491, 1.24894
 2056.0000, 3.2541310248, 1.45448, 1.25775
 2064.0000, 3.3112727886, 1.46408, 1.26674
 2072.0000, 3.3682218329, 1.47371, 1.27592
 2080.0000, 3.4249526698, 1.48336, 1.28528
 2088.0000, 3.4814403799, 1.49304, 1.29482
 2096.0000, 3.5376606414, 1.50274, 1.30454
 2104.0000, 3.5935897577, 1.51244, 1.31444
 2112.0000, 3.6492046831, 1.52216, 1.32451
 2120.0000, 3.7044830478, 1.53188, 1.33477
 2128.0000, 3.7594031813, 1.54159, 1.34519
 2136.0000, 3.8139441339, 1.55131, 1.35580
 2144.0000, 3.8680856982, 1.56100, 1.36657
 2152.0000, 3.9218084277, 1.57069, 1.37751
 2160.0000, 3.9750936552, 1.58036, 1.38862
 2168.0000, 4.0279235100, 1.59000, 1.39990
 2176.0000, 4.0802809328, 1.59961, 1.41134
 2184.0000, 4.1321496910, 1.60919, 1.42295
 2192.0000, 4.1835143914, 1.61873, 1.43471
 2200.0000, 4.2343604924, 1.62824, 1.44663
 2208.0000, 4.2846743156, 1.63770, 1.45871
 2216.0000, 4.3344430550, 1.64711, 1.47094
 2224.0000, 4.3836547864, 1.65647, 1.48332
 2232.0000, 4.4322984754, 1.66577, 1.49585
 2240.0000, 4.4803639838, 1.67501, 1.50852
 2248.0000, 4.5278420759, 1.68419, 1.52133
 2256.0000, 4.5747244233, 1.69331, 1.53428
 2264.0000, 4.6210036088, 1.70236, 1.54737
 2272.0000, 4.6666731295, 1.71133, 1.56058
 2280.0000, 4.7117273991, 1.72023, 1.57393
 2288.0000, 4.7561617485, 1.72905, 1.58740
 2296.0000, 4.7999724270, 1.73780, 1.60100
 2304.0000, 4.8431566007, 1.74646, 1.61471
 2312.0000, 4.8857123520, 1.75503, 1.62854
 2320.0000, 4.9276386761, 1.76353, 1.64248
 2328.0000, 4.9689354788, 1.77193, 1.65652
 2336.0000, 5.0096035715, 1.78025, 1.67067
 2344.0000, 5.0496446662, 1.78847, 1.68492
 2352.0000, 5.0890613698, 1.79661, 1.69926
 2360.0000, 5.1278571767, 1.80465, 1.71369
 2368.0000, 5.1660364612, 1.81260, 1.72821
 2376.0000, 5.2036044684, 1.82046, 1.74281
 2384.0000, 5.2405673042, 1.82822, 1.75749
 2392.0000, 5.2769319246, 1.83589, 1.77224
 2400.0000, 5.3127061237, 1.84347, 1.78706
 2408.0000, 5.3478985209, 1.85095, 1.80195
 2416.0000, 5.3825185465, 1.85834, 1.81689
 2424.0000, 5.4165764266, 1.86564, 1.83189
 2432.0000, 5.4500831670, 1.87286, 1.84694
 2440.0000, 5.4830505358, 1.87998, 1.86203
 2448.0000, 5.5154910444, 1.88701, 1.87716
 2456.0000, 5.5474179279, 1.89396, 1.89232
 2464.0000, 5.5788451240, 1.90083, 1.90752
 2472.0000, 5.6097872506, 1.90761, 1.92273
 2480.0000, 5.6402595820, 1.91431, 1.93797
 2488.0000, 5.6702780243, 1.92094, 1.95322
 2496.0000, 5.6998590887, 1.92749, 1.96847
 2504.0000, 5.7290198641, 1.93398, 1.98373
 2512.0000, 5.7577779880, 1.94039, 1.99899
 2520.0000, 5.7861516157, 1.94674, 2.01423
 2528.0000, 5.8141593894, 1.95303, 2.02946
 2536.0000, 5.8418204039, 1.95926, 2.04467
 2544.0000, 5.8691541728, 1.96543, 2.05985
 2552.0000, 5.8961805919, 1.97156, 2.07501
 2560.0000, 5.9229199021, 1.97763, 2.09012
 2568.0000, 5.9493926506, 1.98367, 2.10519
 2576.0000, 5.9756196506, 1.98967, 2.12021
 2584.0000, 6.0016219398, 1.99563, 2.13517
 2592.0000, 6.0274207377, 2.00157, 2.15007
 2600.0000, 6.0530374015, 2.00748, 2.16491
 2608.0000, 6.0784933810, 2.01337, 2.17967
 2616.0000, 6.1038101717, 2.01925, 2.19435
 2624.0000, 6.1290092678, 2.02512, 2.20894
 2632.0000, 6.1541121137, 2.03098, 2.22344
 2640.0000, 6.1791400538, 2.03684, 2.23784
 2648.0000, 6.2041142830, 2.04271, 2.25214
 2656.0000, 6.2290557953, 2.04858, 2.26633
 2664.0000, 6.2539853316, 2.05447, 2.28040
 2672.0000, 6.2789233283, 2.06037, 2.29434
 2680.0000, 6.3038898636, 2.06631, 2.30816
 2688.0000, 6.3289046051, 2.07226, 2.32184
 2696.0000, 6.3539867564, 2.07826, 2.33538
 2704.0000, 6.3791550035, 2.08429, 2.34877
 2712.0000, 6.4044274623, 2.09036, 2.36200
 2720.0000, 6.4298216251, 2.09648, 2.37507
 2728.0000, 6.4553543084, 2.10265, 2.38798
 2736.0000, 6.4810416009, 2.10888, 2.40071
 2744.0000, 6.5068988122, 2.11517, 2.41326
 2752.0000, 6.5329404228, 2.12152, 2.42563
 2760.0000, 6.5591800342, 2.12794, 2.43780
 2768.0000, 6.5856303217, 2.13443, 2.44977
 2776.0000, 6.6123029869, 2.14099, 2.46154
 2784.0000, 6.6392087130, 2.14763, 2.47310
 2792.0000, 6.6663571213, 2.15436, 2.48444
 2800.0000, 6.6937567293, 2.16116, 2.49556
 2808.0000, 6.7214149115, 2.16806, 2.50645
 2816.0000, 6.7493378615, 2.17504, 2.51710
 2824.0000, 6.7775305570, 2.18211, 2.52751
 2832.0000, 6.8059967267, 2.18927, 2.53767
 2840.0000, 6.8347388203, 2.19653, 2.54758
 2848.0000, 6.8637579804, 2.20388, 2.55723
 2856.0000, 6.8930540178, 2.21133, 2.56661
 2864.0000, 6.9226253887, 2.21887, 2.57573
 2872.0000, 6.9524691760, 2.22650, 2.58456
 2880.0000, 6.9825810721, 2.23424, 2.59311
 2888.0000, 7.0129553659, 2.24206, 2.60138
 2896.0000, 7.0435849317, 2.24998, 2.60935
 2904.0000, 7.0744612219, 2.25800, 2.61702
 2912.0000, 7.1055742625, 2.26610, 2.62438
 2920.0000, 7.1369126510, 2.27429, 2.63143
 2928.0000, 7.1684635580, 2.28257, 2.63817
 2936.0000, 7.2002127314, 2.29092, 2.64459
 2944.0000, 7.2321445030, 2.29936, 2.65068
 2952.0000, 7.2642417988, 2.30787, 2.65643
 2960.0000, 7.2964861507, 2.31646, 2.66185
 2968.0000, 7.3288577123, 2.32511, 2.66693
 2976.0000, 7.3613352755, 2.33382, 2.67166
 2984.0000, 7.3938962906, 2.34258, 2.67604
 2992.0000, 7.4265168884, 2.35140, 2.68007
 3000.0000, 7.4591719037, 2.36025, 2.68373
 3008.0000, 7.4918349015, 2.36915, 2.68702
 3016.0000, 7.5244782044, 2.37807, 2.68995
 3024.0000, 7.5570729219, 2.38701, 2.69250
 3032.0000, 7.5895889807, 2.39596, 2.69467
 3040.0000, 7.6219951565, 2.40492, 2.69646
 3048.0000, 7.6542591068, 2.41386, 2.69786
 3056.0000, 7.6863474048, 2.42280, 2.69887
 3064.0000, 7.7182255729, 2.43171, 2.69948
 3072.0000, 7.7498581182, 2.44058, 2.69969
 3080.0000, 7.7812085671, 2.44940, 2.69950
 3088.0000, 7.8122395006, 2.45817, 2.69891
 3096.0000, 7.8429125893, 2.46687, 2.69790
 3104.0000, 7.8731886281, 2.47548, 2.69648
 3112.0000, 7.9030275707, 2.48400, 2.69464
 3120.0000, 7.9323885634, 2.49241, 2.69239
 3128.0000, 7.9612299777, 2.50070, 2.68971
 3136.0000, 7.9895094429, 2.50885, 2.68660
 3144.0000, 8.0171838767, 2.51686, 2.68306
 3152.0000, 8.0442095148, 2.52470, 2.67910
 3160.0000, 8.0705419396, 2.53237, 2.67469
 3168.0000, 8.0961361066, 2.53984, 2.66986
 3176.0000, 8.1209463699, 2.54711, 2.66458
 3184.0000, 8.1449265052, 2.55415, 2.65886
 3192.0000, 8.1680297313, 2.56095, 2.65270
 3200.0000, 8.1902087295, 2.56750, 2.64609
 3208.0000, 8.2114156607, 2.57378, 2.63904
 3216.0000, 8.2316021807, 2.57976, 2.63153
 3224.0000, 8.2507194522, 2.58545, 2.62358
 3232.0000, 8.2687181555, 2.59081, 2.61517
 3240.0000, 8.2855484957, 2.59584, 2.60631
 3248.0000, 8.3011602075, 2.60051, 2.59700
 3256.0000, 8.3155025575, 2.60480, 2.58723
 3264.0000, 8.3285243436, 2.60871, 2.57701
 3272.0000, 8.3401738908, 2.61221, 2.56633
 3280.0000, 8.3503990448, 2.61529, 2.55519
 3288.0000, 8.3591471619, 2.61793, 2.54359
 3296.0000, 8.3663650962, 2.62010, 2.53154
 3304.0000, 8.3719991821, 2.62180, 2.51902
 3312.0000, 8.3759952155, 2.62301, 2.50605
 3320.0000, 8.3782984291, 2.62370, 2.49262
 3328.0000, 8.3788534654, 2.62387, 2.47873
 3336.0000, 8.3776043457, 2.62349, 2.46439
 3344.0000, 8.3744944343, 2.62256, 2.44958
 3352.0000, 8.3694663991, 2.62104, 2.43432
 3360.0000, 8.3624621680, 2.61893, 2.41861
 3368.0000, 8.3534228800, 2.61620, 2.40244
 3376.0000, 8.3422888323, 2.61285, 2.38581
 3384.0000, 8.3289994214, 2.60886, 2.36873
 3392.0000, 8.3134930801, 2.60420, 2.35121
 3400.0000, 8.2957072077, 2.59887, 2.33323
 3408.0000, 8.2755780951, 2.59286, 2.31480
 3416.0000, 8.2530408429, 2.58614, 2.29593
 3424.0000, 8.2280292735, 2.57870, 2.27661
 3432.0000, 8.2004758354, 2.57054, 2.25685
 3440.0000, 8.1703115005, 2.56163, 2.23665
 3448.0000, 8.1374656522, 2.55196, 2.21602
 3456.0000, 8.1018659659, 2.54152, 2.19494
 3464.0000, 8.0634382788, 2.53030, 2.17344
 3472.0000, 8.0221064507, 2.51829, 2.15151
 3480.0000, 7.9777922123, 2.50547, 2.12914
 3488.0000, 7.9304150023, 2.49184, 2.10636
 3496.0000, 7.8798917915, 2.47739, 2.08316
 3504.0000, 7.8261368921, 2.46211, 2.05953
 3512.0000, 7.7690617513, 2.44598, 2.03550
 3520.0000, 7.7085747289, 2.42901, 2.01105
 3528.0000, 7.6445808545, 2.41118, 1.98620
 3536.0000, 7.5769815655, 2.39248, 1.96094
 3544.0000, 7.5056744220, 2.37292, 1.93529
 3552.0000, 7.4305527960, 2.35249, 1.90924
 3560.0000, 7.3515055343, 2.33118, 1.88281
 3568.0000, 7.2684165892, 2.30898, 1.85598
 3576.0000, 7.1811646163, 2.28591, 1.82878
 3584.0000, 7.0896225335, 2.26194, 1.80120
 3592.0000, 6.9936570388, 2.23709, 1.77325
 3600.0000, 6.8931280791, 2.21134, 1.74493
 3608.0000, 6.7878882681, 2.18471, 1.71625
 3616.0000, 6.6777822426, 2.15719, 1.68721
 3624.0000, 6.5626459534, 2.12879, 1.65782
 3632.0000, 6.4423058796, 2.09950, 1.62809
 3640.0000, 6.3165781574, 2.06933, 1.59802
 3648.0000, 6.1852676124, 2.03828, 1.56761
 3656.0000, 6.0481666803, 2.00636, 1.53687
 3664.0000, 5.9050542025, 1.97357, 1.50581
 3672.0000, 5.7556940765, 1.93992, 1.47443
 3680.0000, 5.5998337410, 1.90542, 1.44274
 3688.0000, 5.4372024701, 1.87008, 1.41074
 3696.0000, 5.2675094462, 1.83390, 1.37845
 3704.0000, 5.0904415775, 1.79689, 1.34586
 3712.0000, 4.9056610171, 1.75907, 1.31299
 3720.0000, 4.7128023333, 1.72044, 1.27983
 3728.0000, 4.5114692707, 1.68102, 1.24641
 3736.0000, 4.3012310290, 1.64082, 1.21272
 3744.0000, 4.0816179697, 1.59986, 1.17876
 3752.0000, 3.8521166419, 1.55814, 1.14456
 3760.0000, 3.6121639940, 1.51568, 1.11011
 3768.0000, 3.3611406038, 1.47251, 1.07542
 3776.0000, 3.0983627223, 1.42862, 1.04050
 3784.0000, 2.8230728704, 1.38406, 1.00536
 3792.0000, 2.5344286615, 1.33882, 0.97000
